SLCO1B2	25.07647153	29.9284657	28.17193061	29.91797951	29.98250554
BRPF1	23.6088514	23.61605083	21.74048941	21.49384812	23.4828386
NA..30	17.568333665714288	19.43943119	24.14639287	24.87394236	22.60406203
ASB3	16.9846076	16.16142716	19.67399049	18.60971621	19.96648996
ETNK1	17.617170690000002	16.85039442	23.09728776	22.96411044	21.80096663
ZNF638	25.93141079	26.56420034	21.93502725	22.56704461	25.92220584
TRA2A	27.85644045	29.24594789	21.54590197	21.82919663	27.56971484
MITF	17.06161379	18.99184012	20.09455325	21.1738973	18.4679438
Mar-08	21.621659264404226	18.45639854	20.58856917	20.49706924	19.82802024
APOBEC1	21.34326652	23.9076573	22.51718038	21.87762601	23.9430643
MMRN1	16.33081186	19.964658150000002	18.44415349	19.04473829	20.02553567
PPP6C	21.56755554	23.26856613	27.09174255	24.70646108	22.4224983
ASUN	19.42207914	19.98787602	15.823527872857142	15.92743076	21.24979921
TMEM176A	16.714444172	22.06766183	21.05801353	21.5017405	19.47809217
NA..35	18.507948570000003	20.24759959	22.72452822	21.80514596	24.11553148
DYSF	20.94213431	25.2594715	22.30866483	23.96516786	24.70377101
GNG12	24.7702179	28.67273216	22.62713953	24.70144613	23.07947778
DCUN1D2	19.65925556	19.138129810000002	22.72190294	21.40670587	22.76549108
FOXJ2	18.07880232	19.28432935	16.30053131	18.07514942125	19.96803814
TMCC1	19.42402888	22.12170962	23.1699276	22.99175451	23.67551443
NA..37	15.80581943	21.16084946	16.46851268	16.45019636	20.27900859
NA..38	17.53268314	18.37377853	17.32966497	18.89744075	19.02106943
NA..39	22.62934261	23.7471441	20.31683503	19.03925912	23.08675126
RFC1	22.6828611	21.75189093	20.49336001	20.81292073	24.4844375
SMIM4	17.53227046	22.23101868	22.99196205	24.96239022	23.55964234
REPIN1	19.37037452	22.66249128	21.65316041	20.48581457	23.36185398
CDH1	26.35093893	29.58335578	24.06291119	26.51791301	26.61372047
DEF8	15.45500607	18.91430045	18.52409402	18.05653717	18.44811227
TRMT1	21.31622683	18.32518685	23.05497007	22.18477155	19.23144855
CAPNS1	19.23128447	21.1062952	26.5846286	25.24876412	22.40802829
SDF2	25.27330534	24.21608278	26.4690355	26.33715258	27.65027268
SLC9A3R2	27.93246998	26.75213051	24.42956413	26.11652325	29.13755726
MKNK2	16.66637659	17.7581256	20.83591856	18.8629067	17.810644421999996
THOP1	17.27903921	19.55992411	25.22431355	23.31368257	19.90360092
CYP2D26	22.79808116	26.16490066	30.316676	30.17045094	27.7318861
